x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
145.0710340279848,-37.79270990943792,7110,7203,26858,DONCASTER RD E BD E OF BULLEEN RD,INTERSECTION,All Moves,BULLEEN RD NNE OF DONCASTER RD,5805,DONCASTER ROAD,DONCASTER ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,9200,250,0.03
144.3845663638604,-38.168413196639655,7112,7604,11415,BOUNDARY RD N BD N OF BELLARINE HWY,INTERSECTION,All Moves,BOUNDARY RD N OF BELLARINE HWY,5896,BELMONT-NEWCOMB ROAD,BOUNDARY ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,3500,90,0.03
144.33810380491096,-38.1395752861481,7119,7606,26967,ALBERT ST E of SHANNON AVE,INTERSECTION,All Moves,ALBERT ST & SHANNON AVE,9999,Missing Data,ALBERT STREET,TMVMT,Manual,Greater than 10 Years,24,1992,1100,40,0.04
145.0711324755225,-37.791934286432046,7121,7708,7215,BULLEEN RD NE BD BTWN DONCASTER RD & LEONIS AVE,INTERSECTION,Scheduled PubTpt Bus flow,BULLEEN RD NBTWN DONCASTER RD & LEONIS AVE,5363,BULLEEN ROAD,BULLEEN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.99433241486904,-37.93325408902795,7128,7208,24359,BEACH RD SB BTW NEW ST & ORLANDO ST,MIDBLOCK,All Moves,BEACH RD BTW NEW ST & ORLANDO ST,5840,BEACH ROAD,BEACH ROAD,APCLM,Permanent Classification,Between 2 and 5 Years,2,2014,12000,0,0.0
144.94139195813278,-37.83962057591694,7129,7804,6133,BAY ST 70M BEFORE GRAHAM ST,INTERSECTION,Scheduled PubTpt Bus flow,BAY ST 70M BEFORE GRAHAM ST,5738,BAY STREET,BAY STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.0244283534272,-37.73421290293493,7135,7806,6145,ALBERT ST 50M AFTER MALPAS ST,INTERSECTION,Scheduled PubTpt Bus flow,ALBERT ST 50M AFTER MALPAS ST,2140,PLENTY VALLEY HIGHWAY,ALBERT STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.05711831912092,-37.95776330081453,7140,7212,9582,CHESTERVILLE RD N OF ARGUS ST,INTERSECTION,All Moves,CHESTERVILLE RD/ARGUS ST/TENNYSON ST,5317,CHESTERVILLE ROAD,CHESTERVILLE ROAD,SCATS,Scats,Less than 2 Years,0,2016,10000,0,0.0
145.0453798255616,-37.85094095133389,7145,7614,26659,CARROLL CR E BD E OF TOORONGA RD,INTERSECTION,All Moves,TOORONGA RD N OF CARROLL CR,9999,Missing Data,CARROLL CRESCENT,TMVMT,Manual,Greater than 10 Years,19,1997,2000,120,0.06
144.7863237013515,-37.82812157580236,7146,7214,28147,DOHERTYS RD E BD E of FITZGERALD RD,INTERSECTION,All Moves,FITZGERALD RD N OF DOHERTYS RD,5449,DOHERTYS ROAD,DOHERTYS ROAD,TMVMT,Manual,Greater than 10 Years,25,1991,5300,730,0.14
145.07833979940736,-37.88626199839798,7148,7615,11688,CHADSTONE RD N of PRINCES HWY,INTERSECTION,All Moves,CHADSTONE RD & POATH RD & PRINCES HWY,9999,Missing Data,CHADSTONE ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,7000,90,0.01
