x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
145.07101750035253,-37.81160430331046,523,650,58585,WHITEHORSE RD W BD BTW AUSTIN ST & BRENBEAL ST,MIDBLOCK,All Moves,WHITEHORSE RD BTW AUSTIN ST & BRENBEAL ST,5996,WHITEHORSE ROAD,WHITEHORSE ROAD,APARX,Classification,Between 5 and 10 Years,10,2006,3900,0,0.0
145.7217407965536,-38.627018297881534,534,782,1704,BASS HWY NEBD 100M SW OF BUNURONG RD,MIDBLOCK,All Moves,BASS HWY SW OF BUNURONG RD,2710,BASS HIGHWAY,WONTHAGGI ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,1800,170,0.09
145.1574730086951,-38.49890221495304,535,783,58608,VENTNOR RD N BD 200M SW OF BACK BEACH RD @ 10.2KM FROM COWES,MIDBLOCK,All Moves,VENTNOR RD 200M SW OF BACK BEACH RD @ 10.2KM FROM COWES,4029,VENTNOR ROAD,VENTNOR ROAD,APARX,Classification,Less than 2 Years,1,2015,520,80,0.15
147.06835256574132,-38.09606510296436,560,661,2333,PRINCES HWY EAST N OF AERODROME RD DEPARTURE,INTERSECTION,All Moves,PRINCES HWY EAST N OF AERODROME RD DEPARTURE,2510,PRINCES HIGHWAY EAST,YORK STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.16550012585176,-37.854012597121525,586,413,1839,WOODVALE CT N OF BURWOOD HWY,INTERSECTION,All Moves,BURWOOD HWY & LAKESIDE DR,9999,Missing Data,WOODVALE COURT,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.09830217244544,-37.83544219576012,608,301,347,WARRIGAL RD N OF RIVERSDALE RD,INTERSECTION,All Moves,WARRIGAL RD/RIVERSDALE RD,5843,WARRIGAL ROAD,WARRIGAL ROAD,SCATS,Scats,Between 5 and 10 Years,9,2007,10000,0,0.0
144.74877591013984,-37.78820898555749,622,305,1734,WESTERN FWY N BD BTWN CHRISTIES RD & ROBINSONS RD,MIDBLOCK,All Moves,WESTERN FWY BTWN CHRISTIES RD & ROBINSONS RD,2525,DEER PARK BYPASS,WESTERN FREEWAY,APARX,Classification,Between 2 and 5 Years,3,2013,29000,2800,0.1
146.1019715404883,-37.91202048795754,630,308,796,WILLOW GROVE RD N Bd 4920M N OF FERGUSON RD,MIDBLOCK,All Moves,WILLOW GROVE RD 4920M N OF FERGUSON RD,5535,WILLOWGROVE ROAD,WILLOW GROVE ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,20,0,0.15
144.9335803036495,-37.82619437709288,654,313,58952,WESTGATE FWY W bd btwn Graham St and Ingles Street,INTERSECTION,All Moves,SITE_NO: 94||SITE DESC: WESTGATE FWY BTWN GRAHAM ST AND INGLES STREET,2820,WEST GATE FREEWAY,WEST GATE FREEWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
142.34115623865858,-37.640369392374886,661,688,132,GRAMPIANS ROAD NORTH BD VIC VALLEY ROAD - WANNON RIVER,MIDBLOCK,All Moves,GRAMPIANS ROAD NORTH BD VIC VALLEY ROAD - WANNON RIVER,4851,GRAMPIANS ROAD,VICTORIA VALLEY ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
145.28396815041947,-37.781805886040125,667,315,2392,WARRIEN RD N OF MAROONDAH HWY,INTERSECTION,All Moves,MAROONDAH HWY/CROYDON RD/LINCOLN RD/WARRIEN RD,9999,Missing Data,WARRIEN ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,2200,0,0.0
145.22714946543354,-37.84826769420494,699,464,1931,WANTIRNA RD N OF MOUNTAIN HWY,INTERSECTION,All Moves,MOUNTAIN HWY & WANTIRNA RD,5433,WANTIRNA ROAD,WANTIRNA ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
142.2952575007323,-37.86731924904915,702,699,317,PENSHURST-DUNKELD ROAD NORTH BD SOUTH OF LOVELLS LANE,MIDBLOCK,All Moves,PENSHURST-DUNKELD ROAD NORTH BD SOUTH OF LOVELLS LANE,9999,Missing Data,UNDERWOODS LANE,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
144.9633730175323,-37.80670792020734,712,468,2884,CARDIGAN ST N OF VICTORIA ST,INTERSECTION,All Moves,CARDIGAN ST & FRANKLIN ST & VICTORIA ST,5082,VICTORIA STREET,VICTORIA STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
144.71032785362047,-37.611413565858655,714,324,2983,VINEYARD RD NO of CALDER HWY,INTERSECTION,All Moves,CALDER HWY & VINEYARD RD,5052,VINEYARD ROAD,VINEYARD ROAD,TMVMT,Manual,Greater than 10 Years,27,1989,3300,240,0.07
145.23077649021462,-37.81268009661706,729,475,2330,WARRANDYTE RD N OF MAROONDAH HWY,INTERSECTION,All Moves,MAROONDAH HWY & WARRANDYTE RD,5806,RINGWOOD-WARRANDYTE ROAD,WARRANDYTE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
141.12628749716316,-36.361817768107514,731,328,58935,WESTERN HWY 5 E BD AT LILLIMUR @420.0KM POST,INTERSECTION,All Moves,SITE_NO: 238||SITE DESC: WESTERN HWY 5 AT LILLIMUR @420.0KM POST,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
146.1019715404883,-37.91202048795754,741,330,1138,WILLOW GROVE RD N Bd 5200M N OF FERGUSON RD,MIDBLOCK,All Moves,WILLOW GROVE RD 5200M N OF FERGUSON RD,5535,WILLOWGROVE ROAD,WILLOW GROVE ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,30,0,0.2
145.07285691354505,-37.97435289693559,748,332,15379,WARRIGAL RD N OF VOLTRI ST,INTERSECTION,All Moves,WARRIGAL RD/VOLTRI ST/OAK AV,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,SCATS,Scats,Between 5 and 10 Years,9,2007,11000,0,0.0
142.2952575007323,-37.86731924904915,749,836,895,PENSHURST-DUNKELD ROAD NORTH BD SOUTH OF GLENELG HIGHWAY,MIDBLOCK,All Moves,PENSHURST-DUNKELD ROAD NORTH BD SOUTH OF GLENELG HIGHWAY,9999,Missing Data,UNDERWOODS LANE,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
144.27730746851628,-36.7586423491944,787,909,68,VIEW ST NWBD BTW ROWAN ST & PARK LANE,MIDBLOCK,All Moves,VIEW ST BTW ROWAN ST & PARK LANE,9999,Missing Data,VIEW STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
145.08387449602253,-37.91675459530153,790,342,1926,WARRIGAL RD N OF CENTRE RD,INTERSECTION,All Moves,CENTRE RD & WARRIGAL RD,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
143.16907820702832,-37.364952890027446,835,922,1119,WESTERN HWY NWBD BTW MARTINS LA & OLD SHIRLEY RD,MIDBLOCK,All Moves,WESTERN HWY BTW MARTINS LA & OLD SHIRLEY RD,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,APARX,Classification,Between 2 and 5 Years,3,2013,2600,800,0.31
145.13636570860268,-37.96234189521057,853,360,1922,WESTALL RD N OF HEATHERTON RD,INTERSECTION,All Moves,HEATHERTON RD & WESTALL RD,5056,WESTALL ROAD,WESTALL ROAD EX,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
