x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.99666705680036,-37.78115180414074,12646,12746,10156,HIGH ST 10M BEFORE WESTGARTH ST,INTERSECTION,Scheduled PubTpt Bus flow,HIGH ST 10M BEFORE WESTGARTH ST,5205,HIGH STREET,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.82116230962606,-37.76143114528471,12653,12644,38616,FURLONG RD E BD E of WESTERN RING RD,INTERSECTION,All Moves,WESTERN RING RD NNE OF FURLONG RD,5215,FURLONG ROAD,FURLONG ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,6300,290,0.05
144.95755020648917,-37.79971604998599,12658,12939,30867,ROYAL PARADE N Bd btwn COLLEGE CRESCENT AND ELIZABETH STREET,INTERSECTION,All Moves,SITE_NO: 68||SITE DESC: ROYAL PARADE BTWN COLLEGE CRESCENT AND ELIZABETH STREET,9999,Missing Data,GRATTAN STREET,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
145.00252686193303,-37.746943503469225,12661,12439,9140,HIGH ST N BD BTWN DUNDAS ST & BELL ST,INTERSECTION,Scheduled PubTpt Bus flow,HIGH ST BTWN DUNDAS ST & BELL ST,9999,Missing Data,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.2025908700317,-38.02950478910101,12666,12251,11946,HAMMOND RD 20M BEFORE MICKLE ST,INTERSECTION,Scheduled PubTpt Bus flow,HAMMOND RD 20M BEFORE MICKLE ST,9999,Missing Data,HAMMOND ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.21015581343647,-37.99163069684087,12668,12542,39885,HAMMOND_RD S of CHELTENHAM_RD,INTERSECTION,All Moves,CHELTENHAM RD/HAMMOND RD/RAILWAY ENTRANCE,9999,Missing Data,HAMMOND ROAD,SCATS,Scats,Greater than 10 Years,13,2003,13000,0,0.0
144.96411480154285,-37.77186027247964,12682,12649,9813,GLENLYON RD 15M AFTER BLAIR ST,INTERSECTION,Scheduled PubTpt Bus flow,GLENLYON RD 15M AFTER BLAIR ST,9999,Missing Data,GLENLYON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.26671391177427,-38.00077055149126,12684,12944,9314,FRAWLEY RD 35M AFTER WINDSOR ST,INTERSECTION,Scheduled PubTpt Bus flow,FRAWLEY RD 35M AFTER WINDSOR ST,9999,Missing Data,FRAWLEY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.82038731673484,-37.761340253861405,12688,12545,38776,FURLONG RD W BD W of WESTERN RING RD,INTERSECTION,All Moves,WESTERN RING RD NNE OF FURLONG RD,5215,FURLONG ROAD,FURLONG ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,9600,330,0.03
145.41763849192685,-36.318520293629625,12691,12752,42531,GOULBURN VALLEY HWY S BD 2.1 KM S OF SHEPPARTON ALTERNATIVE ROUTE @185.7KM FROM,MIDBLOCK,All Moves,GOULBURN VALLEY HWY 2.1 KM S OF SHEPPARTON ALTERNATIVE ROUTE @185.7KM FROM,2640,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,APARX,Classification,Between 2 and 5 Years,2,2014,3000,250,0.09
145.07300031570324,-37.97291536769337,12696,12652,10630,WARRIGAL RD N BD BTWN NEPEAN HWY & CENTRE DANDENONG RD,INTERSECTION,Scheduled PubTpt Bus flow,WARRIGAL RD BTWN NEPEAN HWY & CENTRE DANDENONG RD,9999,Missing Data,ELLIOTT STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.0414057952502,-37.9486859710594,12697,12445,9529,HIGHETT RD W BD BTWN NEPEAN HIGHWAY & BLUFF RD,INTERSECTION,Scheduled PubTpt Bus flow,HIGHETT RD BTWN NEPEAN HIGHWAY & BLUFF RD,9999,Missing Data,HIGHETT ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.57334315894312,-37.71187388933769,12701,12947,9223,EXFORD RD 50M AFTER HUME AVE,INTERSECTION,Scheduled PubTpt Bus flow,EXFORD RD 50M AFTER HUME AVE,9999,Missing Data,EXFORD ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.90997530468064,-37.80091359042999,12708,12754,41751,DYNON RD WB BTW MARIBYRNONG ST & SIMS ST,MIDBLOCK,All Moves,DYNON RD BTW MARIBYRNONG ST & SIMS ST,5880,HOPKINS-WHITEHALL STREET,HOPKINS STREET,APARX,Classification,Greater than 10 Years,20,1996,17000,1200,0.07
144.5551060854448,-37.42112092155067,12716,12550,41713,ENGLISH ST W BD 60M EAST CALDER HWY,MIDBLOCK,All Moves,ENGLISH ST 60M EAST CALDER HWY,9999,Missing Data,ENGLISH STREET,APARX,Classification,Greater than 10 Years,23,1993,40,0,0.05
144.88711926459865,-37.74829279704968,12717,12950,14270,ROSEHILL RD E BD BTWN DINAH PARADE & HOFFMANS RD,INTERSECTION,Scheduled PubTpt Bus flow,ROSEHILL RD BTWN DINAH PARADE & HOFFMANS RD,9999,Missing Data,GARNET STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.97193699759129,-37.772708604719945,12722,12551,10242,GLENLYON RD 20M BEFORE LYGON ST,INTERSECTION,Scheduled PubTpt Bus flow,GLENLYON RD 20M BEFORE LYGON ST,9999,Missing Data,GLENLYON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.07867830837696,-37.70198232186592,12729,12450,13894,GRIMSHAW ST AT DENDARYL DR,INTERSECTION,Scheduled PubTpt Bus flow,GRIMSHAW ST AT DENDARYL DR,5910,CAMPBELLFIELD-GREENSBOROUGH ROAD,GRIMSHAW STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.96812060307414,-37.772294776725325,12730,12552,16952,GLENLYON RD 20M BEFORE MINNIE ST,INTERSECTION,Scheduled PubTpt Bus flow,GLENLYON RD 20M BEFORE MINNIE ST,9999,Missing Data,GLENLYON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.17526234145282,-37.75179635442541,12737,12759,41963,WARRANDYTE RD SWBD NE OF ANDERSONS CREEK RD,INTERSECTION,All Moves,WARRANDYTE RD NNE OF ANDERSONS CREEK RD,5809,HEIDELBERG-WARRANDYTE ROAD,HEIDELBERG-WARRANDYTE ROAD,APARX,Classification,Greater than 10 Years,15,2001,6300,0,0.0
144.99223273051211,-37.804365197477246,12763,12456,12495,HODDLE ST 30M AFTER GIPPS ST,INTERSECTION,Scheduled PubTpt Bus flow,HODDLE ST 30M AFTER GIPPS ST,2080,HODDLE HIGHWAY,HODDLE STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.80293271599197,-37.78764432824944,12783,12767,12453,GLENGALA RD 20M BEFORE EVELYN CRES,INTERSECTION,Scheduled PubTpt Bus flow,GLENGALA RD 20M BEFORE EVELYN CRES,9999,Missing Data,GLENGALA ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.21128535457328,-38.035062286499695,12786,12271,13902,FRANKSTON-DANDENONG RD N BD BTWN THOMPSON RD & ABBOTTS RD,INTERSECTION,Scheduled PubTpt Bus flow,FRANKSTON-DANDENONG RD BTWN THOMPSON RD & ABBOTTS RD,2090,DANDENONG VALLEY HIGHWAY,FRANKSTON-DANDENONG ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.94908786377795,-37.628810502144674,12794,12668,14960,SYDNEY RD AT STANLEY DR,INTERSECTION,Scheduled PubTpt Bus flow,SYDNEY RD AT STANLEY DR,5500,COBURG-CRAIGIEBURN ROAD,HUME HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.59574111902978,-37.68436357907128,12797,12964,10287,HIGH ST 30M AFTER MELTON VALLEY DR,INTERSECTION,Scheduled PubTpt Bus flow,HIGH ST 30M AFTER MELTON VALLEY DR,5048,MELTON MAIN ROAD,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.00546588514624,-37.72963979734164,12798,12273,11732,HIGH ST 10M BEFORE TYLER ST,INTERSECTION,Scheduled PubTpt Bus flow,HIGH ST 10M BEFORE TYLER ST,9999,Missing Data,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
