x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
145.07671086019704,-37.65026043975617,11701,11723,24581,ACCESS RD SW OF MCDONALDS RD,INTERSECTION,All Moves,MCDONALDS RD/ACCESS RD,5607,MCDONALDS ROAD,MCDONALDS ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
145.03582975373317,-37.72054169131307,11703,11079,7502,PLENTY RD 10M BEFORE BROWNING ST,INTERSECTION,Scheduled PubTpt Bus flow,PLENTY RD 10M BEFORE BROWNING ST,2140,PLENTY VALLEY HIGHWAY,PLENTY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.29392581139453,-38.50917987991822,11704,11626,23320,PHILLIP ISLAND RD SEBD 200M EAST OF THE ESPLANADE,MIDBLOCK,All Moves,PHILLIP ISLAND RD 200M EAST OF THE ESPLANADE,4971,PHILLIP ISLAND ROAD,PHILLIP ISLAND ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,4400,500,0.11
145.27250310909244,-37.78338595587868,11710,11627,12024,PLYMOUTH RD E OF SANDGATE AV,INTERSECTION,All Moves,PLYMOUTH RD NR SANDGATE AV,5430,CROYDON-WARRANDYTE ROAD,PLYMOUTH ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
145.03041437475108,-37.72239157732015,11711,11176,13866,PLENTY RD E BD BTWN BOLDREWOOD PDE & KINGSBURY DR,INTERSECTION,Scheduled PubTpt Bus flow,PLENTY RD BTWN BOLDREWOOD PDE & KINGSBURY DR,2140,PLENTY VALLEY HIGHWAY,PLENTY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.2600054859556,-37.84200293964605,11712,11225,26293,MOUNTAIN HIGHWAY W BD E OF STUD ROAD,INTERSECTION,All Moves,MOUNTAIN HIGHWAY E OF STUD ROAD,5783,WANTIRNA-SASSAFRAS ROAD,MOUNTAIN HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
145.2112770351573,-37.988307396212896,11717,11725,25160,WALKER ST E OF MASON ST,INTERSECTION,All Moves,MASON ST/WALKER ST,9999,Missing Data,MASON STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
144.98655873082055,-37.83815611136908,11719,11582,7479,PUNT RD S BD BTWN DOMAIN RD & TOORAK RD,INTERSECTION,Scheduled PubTpt Bus flow,PUNT RD BTWN DOMAIN RD & TOORAK RD,2080,HODDLE HIGHWAY,PUNT ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.02935712761752,-37.80415129186082,11721,11082,9178,PRINCESS ST AT BEATRICE ST,INTERSECTION,Scheduled PubTpt Bus flow,PRINCESS ST AT BEATRICE ST,5856,BURNLEY-KEW ROAD,PRINCESS STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.19396680791868,-37.966536793029576,11727,11083,8356,PRINCES HWY 50M BEFORE HEATHERTON RD,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 50M BEFORE HEATHERTON RD,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.23985757800725,-37.98538589918548,11738,11585,8342,POWER RD 35M AFTER ACER ST,INTERSECTION,Scheduled PubTpt Bus flow,POWER RD 35M AFTER ACER ST,9999,Missing Data,POWER ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.39049959523825,-38.056644678046794,11749,11087,13920,PRINCES HWY 70M AFTER BRUNT RD,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 70M AFTER BRUNT RD,2460,BEACONSFIELD-NAR NAR GOON ROAD,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.4126707928893,-38.03974883357488,11750,11634,22184,PRINCES FWY WEST SWBD SW OF AVALON RD LARA @ 59.5KM,UNDEFINED,All Moves,PRINCES FWY WEST NEAR LARA @ 59.5KM POST,2500,PRINCES FREEWAY WEST,PRINCES FREEWAY,APCLT,Telemetry,Between 2 and 5 Years,3,2013,23000,2500,0.11
144.98601551153888,-37.84084179720863,11757,11088,11754,PUNT R S BD BTWN TOORAK RD & COMMERCIAL RD,INTERSECTION,Scheduled PubTpt Bus flow,PUNT R BTWN TOORAK RD & COMMERCIAL RD,2080,HODDLE HIGHWAY,PUNT ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
143.99425853582645,-37.402067807010354,11767,11235,22371,MIDLAND HWY SWBD 300M NE OF TELEGRAPH RD,MIDBLOCK,All Moves,MIDLAND HWY N300M NE OF TELEGRAPH RD,2590,MIDLAND HIGHWAY,MIDLAND HIGHWAY,APARX,Classification,Between 5 and 10 Years,7,2009,1500,160,0.11
145.01434431083345,-37.73911614219679,11776,11091,9158,MURRAY RD E BD BTWN PLENTY RD & ALBERT ST,INTERSECTION,Scheduled PubTpt Bus flow,MURRAY RD BTWN PLENTY RD & ALBERT ST,5732,MURRAY ROAD,MURRAY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
141.61568832863895,-36.7165534971431,11786,11238,28795,NHILL-HARROW RD S BD @ 45KM POST,MIDBLOCK,All Moves,NHILL-HARROW RD @ 45KM POST,5133,NHILL-HARROW ROAD,NHILL-HARROW ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,40,10,0.4
