x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks,road_name,road_avg_aadt,efficiency_index,vs_average_pct
145.04020495239754,-37.846522163737774,2723,2033,2208,MONASH FWY OFF RAMP NWBD TO TOORAK RD,MIDBLOCK,All Moves,MONASH FWY OFF RAMP TO TOORAK RD,7445,2000R 5898B,MONASH IN-TOORAK RAMP OF,APARX,Classification,Between 2 and 5 Years,3,2013,18000,990,0.05,2000R 5898B,22233.333333333332,0.81,-19.0
145.30883276437436,-38.01837703677507,24164,24404,45817,MONASH_FWY-OFFRAMP E OF NARRE WARREN NTH_RD,INTERSECTION,Off Ramp,MONASH FWY/NARRE WARREN NORTH RD,7455,2000R 5940B,MONASH IN-NARRE WARREN NORTH RAMP OF,SCATS,Scats,Between 5 and 10 Years,8,2008,5600,0,0.0,2000R 5940B,4950.0,1.13,13.0
145.3102808614166,-38.01939765569184,19210,19469,48241,MONASH FWY INBOUND OFFRAMP TO NARRE-WARREN NORTH RD,INTERSECTION,Off Ramp,SVO_Map_LTD:655||SITE DESC: MONASH FWY INBOUND OFFRAMP TO NARRE-WARREN NORTH RD,7455,2000R 5940B,MONASH IN-NARRE WARREN NORTH RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,4300,0,0.0,2000R 5940B,4950.0,0.87,-13.0
145.23740342908772,-37.97404499371324,4111,4828,18951,S.E.ARTERIAL OFF RAMP NW BD TO HEATHERTON RD,UNDEFINED,Off Ramp,S.E.ARTERIAL OFF RAMP NTO HEATHERTON RD,7452,2000R 5970B,MONASH IN-HEATHERTON RAMP OF,APARX,Classification,Greater than 10 Years,25,1991,3200,0,0.0,2000R 5970B,2850.0,1.12,12.0
145.23636112759763,-37.97262918674433,27907,27168,54621,MONASH_FWY_OFFRAMP S OF HEATHERTON_RD,INTERSECTION,Off Ramp Left Missing,HEATHERTON RD/MONASH FWY,7452,2000R 5970B,MONASH IN-HEATHERTON RAMP OF,SCATS,Scats,Between 2 and 5 Years,3,2013,2500,0,0.0,2000R 5970B,2850.0,0.88,-12.0
145.2914238362202,-38.00061146440856,22284,22162,56155,MONASH FWY W BD ONRAMP FROM ERNST WANKE RD,MIDBLOCK,On Ramp,MONASH FWY ONRAMP FROM ERNST WANKE RD,7148,2000R TINKS ROADB,TINKS-MONASH IN RAMP ON,APARX,Classification,Greater than 10 Years,11,2005,6500,200,0.03,2000R TINKS ROADB,6400.0,1.02,2.0
145.2920904376683,-38.00104456621665,50575,50157,53067,MONASH FWY ON RAMP W OF TINKS RD,INTERSECTION,All Moves,MONASH FWY/TINKS RD,7148,2000R TINKS ROADB,TINKS-MONASH IN RAMP ON,SCATS,Scats,Between 2 and 5 Years,3,2013,6400,0,0.0,2000R TINKS ROADB,6400.0,1.0,0.0
145.29088100098963,-38.000355102115,52941,52594,40809,MONASH FWY INBOUND ONRAMP FROM TINKS RD,INTERSECTION,On Ramp,SVO_Map_LTD:659||SITE DESC: MONASH FWY INBOUND ONRAMP FROM TINKS RD,7148,2000R TINKS ROADB,TINKS-MONASH IN RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,6300,0,0.0,2000R TINKS ROADB,6400.0,0.98,-2.0
144.60101810929007,-37.695922393475726,29561,29514,1257,WESTERN FWY WEST BND ON RAMP W OF FERRIS RD,MIDBLOCK,All Moves,WESTERN FWY WEST BND ON RAMP W OF FERRIS RD,7047,2040B 2520F,MELTON-WESTERN OUT RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,3300,380,0.11,2040B 2520F,3300.0,1.0,0.0
144.60701549866127,-37.69509289076501,5876,5974,5250,WESTERN FWY EAST BND ON RAMP E OF MELTON HWY,MIDBLOCK,All Moves,WESTERN FWY EAST BND ON RAMP E OF MELTON HWY,7351,2040B 2520R,MELTON-WESTERN IN RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,6100,590,0.1,2040B 2520R,6100.0,1.0,0.0
145.0942783391774,-37.884134519947246,24310,24742,24571,MONASH FWY ONRAMP E OF WARRIGAL RD,INTERSECTION,All Moves,WARRIGAL RD/MONASH FWY,7015,2070B 2000F,WARRIGAL-MONASH OUT RAMP ON,SCATS,Scats,Between 2 and 5 Years,3,2013,21000,0,0.0,2070B 2000F,16250.0,1.29,29.0
145.0942783391774,-37.884134519947246,19852,19749,48875,MONASH_FWY_ONRAMP OUTBOUND FROM WARRIGAL_RD,INTERSECTION,On Ramp,MONASH FWY/WARRIGAL RD (ON RAMP,7015,2070B 2000F,WARRIGAL-MONASH OUT RAMP ON,SCATS,Scats,Between 5 and 10 Years,9,2007,15000,0,0.0,2070B 2000F,16250.0,0.92,-8.0
145.090707699009,-37.8825996875137,22341,22080,55164,MONASH FWY E BD ONRAMP FROM WARRIGAL RD,MIDBLOCK,On Ramp,MONASH FWY ONRAMP FROM WARRIGAL RD,7015,2070B 2000F,WARRIGAL-MONASH OUT RAMP ON,APARX,Classification,Greater than 10 Years,11,2005,15000,890,0.06,2070B 2000F,16250.0,0.92,-8.0
145.08873942061996,-37.88227038163512,38891,38269,39085,S.E.ARTERIAL EA of WARRIGAL ROAD,INTERSECTION,All Moves,SE ARTERIAL & WARRIGAL RD,7297,2070B 2000R,WARRIGAL-MONASH IN RAMP ON,TMVMT,Manual,Greater than 10 Years,27,1989,42000,2300,0.05,2070B 2000R,11373.846153846154,3.69,269.0
145.08873942061996,-37.88227038163512,19850,19151,20295,S.E.ARTERIAL EB-CWAY THRU MVMNT TO S.E.ARTERIAL EB-CWAY OD:42,INTERSECTION,Incomplete Through,S.E.ARTERIAL EB-CARRIAGEWAY SE OF WARRIGAL RD,7297,2070B 2000R,WARRIGAL-MONASH IN RAMP ON,MOTSV,Manual,Greater than 10 Years,22,1994,39000,3700,0.09,2070B 2000R,11373.846153846154,3.43,243.0
145.08873942061996,-37.88227038163512,48354,48483,43853,S.E.ARTERIAL WB-CWAY THRU MVMNT TO S.E.ARTERIAL WB-CWAY OD:24,INTERSECTION,Incomplete Through,WARRIGAL RD THRU MVMNT TO WARRIGAL RD OD:13,7297,2070B 2000R,WARRIGAL-MONASH IN RAMP ON,MOTSV,Manual,Greater than 10 Years,22,1994,37000,3700,0.1,2070B 2000R,11373.846153846154,3.25,225.0
144.99320300836004,-37.7946230343577,52210,52432,53158,EASTERN FWY ONRAMP E HODDLE ST,INTERSECTION,All Moves,HODDLE ST/EASTERN FWY/ALEXANDRA PDE,7111,2080B 2830F,HODDLE-EASTERN OUT RAMP ON,SCATS,Scats,Between 2 and 5 Years,3,2013,27000,0,0.0,2080B 2830F,6100.0,4.43,343.0
144.99365266459014,-37.794747281451976,50902,50365,48205,EASTERN FWY EB OFFRAMP W OF HODDLE ST,INTERSECTION,Off Ramp,EASTERN FWY EB RAMPS (INCL LOOP) & HODDLE ST,7111,2080B 2830F,HODDLE-EASTERN OUT RAMP ON,TMVMT,Manual,Greater than 10 Years,18,1998,2400,0,0.0,2080B 2830F,6100.0,0.39,-61.0
144.9934467158413,-37.79465156493352,55887,55174,50493,EASTERN FWY WB ONRAMP W BD W OF HODDLE ST,INTERSECTION,On Ramp,HODDLE ST N OF EASTERN FWY OFFRAMP,7111,2080B 2830F,HODDLE-EASTERN OUT RAMP ON,TMVMT,Manual,Greater than 10 Years,18,1998,1100,0,0.0,2080B 2830F,6100.0,0.18,-82.0
144.98945962989404,-37.830386377332346,40839,40186,29972,S.E.ARTERIAL ON RAMP E BD FROM PUNT RD (W OF CREMORNE ST),UNDEFINED,On Ramp,S.E.ARTERIAL ON RAMP FROM PUNT RD (W OF CREMORNE ST),7664,2080B 7825F,HARCOURT PARADE,APARX,Classification,Greater than 10 Years,23,1993,19000,0,0.0,2080B 7825F,19000.0,1.0,0.0
144.99340975227344,-37.79575146350329,55003,55003,49231,EASTERN FWY WB ONRAMP W OF HODDLE ST,INTERSECTION,On Ramp,EASTERN FWY WB OFFRAMP & HODDLE ST,8001,2080F 2830R,ALEXANDRA PARADE,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2080F 2830R,0.0,,
145.2263653070848,-37.959644598479656,15588,15132,15404,MONASH_FWY_ONRAMP OUTBOUND FROM STUD_RD,INTERSECTION,On Ramp,MONASH_FWY_ONRAMP OUTBOUND FROM STUD_RD,7010,2090B 2000F,STUD-MONASH OUT RAMP ON,SCATS,Scats,Between 5 and 10 Years,9,2007,17000,0,0.0,2090B 2000F,12500.0,1.36,36.0
145.2263653070848,-37.959644598479656,33072,33235,5074,MONASH FWY ON RAMP SEBD FROM STUD RD,INTERSECTION,On Ramp,MONASH FWY ON RAMP SFROM STUD RD,7010,2090B 2000F,STUD-MONASH OUT RAMP ON,MOTSV,Manual,Between 5 and 10 Years,9,2007,17000,1500,0.09,2090B 2000F,12500.0,1.36,36.0
145.22669523713083,-37.9602764791136,54983,54289,57385,MONASH FWY SEBD ONRAMP FROM STUD RD,MIDBLOCK,On Ramp,MONASH FWY SONRAMP FROM STUD RD,7010,2090B 2000F,STUD-MONASH OUT RAMP ON,APARX,Classification,Greater than 10 Years,11,2005,16000,1800,0.11,2090B 2000F,12500.0,1.28,28.0
145.22450662962643,-37.96030090185239,6661,6061,4674,MONASH FWY ON RAMP NWBD FROM STUD RD,INTERSECTION,On Ramp,MONASH FWY ON RAMP FROM STUD RD,7301,2090B 2000R,STUD-MONASH IN RAMP ON,MOTSV,Manual,Between 5 and 10 Years,9,2007,7900,760,0.1,2090B 2000R,5350.0,1.48,48.0
145.22453552417227,-37.960511796036215,53124,53818,55813,MONASH FWY NWBD ONRAMP FROM STUD RD,MIDBLOCK,On Ramp,MONASH FWY ONRAMP FROM STUD RD,7301,2090B 2000R,STUD-MONASH IN RAMP ON,APARX,Classification,Greater than 10 Years,11,2005,7800,580,0.07,2090B 2000R,5350.0,1.46,46.0
145.22457975897925,-37.960860398560776,8334,8266,22100,S.E.ARTERIAL ON RAMP NW BD FROM STUD RD,INTERSECTION,On Ramp,S.E.ARTERIAL ON RAMP NFROM STUD RD,7301,2090B 2000R,STUD-MONASH IN RAMP ON,APARX,Classification,Greater than 10 Years,23,1993,5700,0,0.0,2090B 2000R,5350.0,1.07,7.0
145.16006702350816,-38.106680710824,57527,57458,59593,"RNINGTON PENINSULA LINK NW BD ON RAMP FROM FRANKSTON-DANDENONG RD
",ON RAMP,On Ramp,RNINGTON PENINSULA LINK RAMPS N OF FRANKSTON-DANDENONG RD,7867,2090B 2601R,FRANKSTON-DANDENONG-PENINSULA LINK IN RAMP ON,INDET,Freeway Data Station,Greater than 10 Years,0,0,0,0,0.0,2090B 2601R,0.0,,
145.13581299027933,-38.13204730603567,17301,17897,39848,FRANKSTON FWY SB BTW SKYE RD & BEACH ST,MIDBLOCK,All Moves,FRANKSTON FWY BTW SKYE RD & BEACH ST,7096,2090B 2840F,FRANKSTON-DANDENONG-FRANKSTON OUT RAMP ON,APCLM,Permanent Classification,Less than 2 Years,1,2015,21000,620,0.03,2090B 2840F,8500.0,2.47,147.0
145.1346904267282,-38.129655786668366,16323,16465,18440,FRANKSTON_FWY_OFFRAMP N OF SKYE_RD,INTERSECTION,Through Missing,FRANKSTON FWY/SKYE RD,7096,2090B 2840F,FRANKSTON-DANDENONG-FRANKSTON OUT RAMP ON,SCATS,Scats,Between 2 and 5 Years,3,2013,8800,0,0.0,2090B 2840F,8500.0,1.04,4.0
145.1356330195618,-38.13175298677182,11231,11981,27314,FRANKSTON FWY ONRAMP S OF SKYE RD,INTERSECTION,All Moves,FRANKSTON FWY/SKYE RD,7096,2090B 2840F,FRANKSTON-DANDENONG-FRANKSTON OUT RAMP ON,SCATS,Scats,Between 2 and 5 Years,3,2013,4200,0,0.0,2090B 2840F,8500.0,0.49,-51.0
145.13302164751096,-38.12908478415432,47815,47544,40782,OFFRAMP_FRANKSTON_FWY SE OF FRANKSTON-DANDENONG_RD,INTERSECTION,Off Ramp Left Missing,DANDENONG-FRANKSTON RD/FRANKSTON FWY/SKYE RD,7401,2090B 2840R,FRANKSTON-DANDENONG-FRANKSTON IN RAMP ON,SCATS,Scats,Greater than 10 Years,13,2003,6600,0,0.0,2090B 2840R,6600.0,1.0,0.0
144.90463756148685,-37.80675875125682,56262,56730,59489,IKEPATH) MORELAND ST PATH NE BD 50 M N OF PARKER ST,UNDEFINED,Bicycle path,MORELAND ST PATH 50 M N OF PARKER ST,9999,2120R 2120B,MORELAND STREET,ACBYC,Bicycle,Less than 2 Years,1,2015,660,0,0.0,2120R 2120B,242.5,2.72,172.0
144.90462887188616,-37.80676942128916,56400,56800,59490,IKEPATH) MORELAND ST PATH SW BD 50 M N OF PARKER ST,UNDEFINED,Bicycle path,MORELAND ST PATH 50 M N OF PARKER ST,9999,2120R 2120B,MORELAND STREET,ACBYC,Bicycle,Less than 2 Years,1,2015,310,0,0.0,2120R 2120B,242.5,1.28,28.0
144.90476490237327,-37.80660250957014,57013,57755,59827,IKEPATH) MORELAND ST PATH NE BD 50 M N OF PARKER ST,UNDEFINED,Bicycle path,IKEPATH) MORELAND ST PATH 50 M N OF PARKER ST,8053,2120R 2120B,MORELAND STREET,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0,2120R 2120B,242.5,0.0,-100.0
144.94685330104045,-37.826413966797865,34028,34111,31203,CHARLES GRIMES BRIDGE S BD N OF LORIMER ST,INTERSECTION,All Moves,CHARLES GRIMES BRIDGE LEFT TURN TO LORIMER ST OD:12,7104,2120R 2820F,MONTAGUE-WEST GATE OUT RAMP ON,MOTSV,Manual,Greater than 10 Years,23,1993,31000,4100,0.13,2120R 2820F,31000.0,1.0,0.0
144.94753944390968,-37.8226783873448,21651,21661,43471,CHARLES GRIMES BRIDGE RD S BD N OF NTH WHARF RD,UNDEFINED,All Moves,CHARLES GRIMES BRIDGE RD N OF NTH WHARF RD,8018,2120R NORTH WHARF ROADB,CHARLES GRIMES BRIDGE ROAD,APARX,Classification,Greater than 10 Years,24,1992,29000,0,0.0,2120R NORTH WHARF ROADB,27500.0,1.05,5.0
144.94753944390968,-37.8226783873448,20378,20290,21059,CHARLES GRIMES BRIDGE RD N BD N OF NTH WHARF RD,UNDEFINED,All Moves,CHARLES GRIMES BRIDGE RD N OF NTH WHARF RD,8018,2120R NORTH WHARF ROADB,CHARLES GRIMES BRIDGE ROAD,APARX,Classification,Greater than 10 Years,24,1992,26000,0,0.0,2120R NORTH WHARF ROADB,27500.0,0.95,-5.0
145.0654724245939,-37.68671563504064,1715,1283,1057,METROPOLITAN RING RD IN BD ONRAMP FROM PLENTY RD,MIDBLOCK,On Ramp,METROPOLITAN RING RD IONRAMP FROM PLENTY RD,7424,2140F 2880R,PLENTY-METROPOLITAN RING IN RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,15000,1100,0.08,2140F 2880R,5000.0,3.0,200.0
145.06581801520267,-37.68677155405609,53233,53845,53267,METRO RING RD WEST BND RAMPS W OF PLENTY RD,INTERSECTION,On Ramp,PLENTY RD & METRO RING RD WEST BND RAMPS,7424,2140F 2880R,PLENTY-METROPOLITAN RING IN RAMP ON,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2140F 2880R,5000.0,0.0,-100.0
145.0654724245939,-37.68671563504064,55109,55530,57368,METROPOLITAN RING RD W OF PLENTY RD,INTERSECTION,All Moves,PLENTY RD/METROPOLITAN RING RD,7424,2140F 2880R,PLENTY-METROPOLITAN RING IN RAMP ON,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2140F 2880R,5000.0,0.0,-100.0
144.87670579795855,-37.714387397076365,29666,29654,1272,WESTERN RING RD NE BD ONRAMP FROM AIRPORT DR,MIDBLOCK,On Ramp,WESTERN RING RD NONRAMP FROM AIRPORT DR,7119,2280R 2900F,AIRPORT-WESTERN RING OUT RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,3100,290,0.09,2280R 2900F,1766.6666666666667,1.75,75.0
144.87670579795855,-37.714387397076365,51161,51273,48255,WESTERN RING ROAD OUTBOUND ONRAMP FROM AIRPORT DRIVE,INTERSECTION,On Ramp,SVO_Map_LTD:892||SITE DESC: WESTERN RING ROAD OUTBOUND ONRAMP FROM AIRPORT DRIVE,7119,2280R 2900F,AIRPORT-WESTERN RING OUT RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,2200,0,0.0,2280R 2900F,1766.6666666666667,1.25,25.0
144.87670579795855,-37.714387397076365,33091,33643,7105,WRR NB ONRAMP FROM AIRPORT DR,INTERSECTION,On Ramp,WRR ONRAMP FROM AIRPORT DR,7119,2280R 2900F,AIRPORT-WESTERN RING OUT RAMP ON,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2280R 2900F,1766.6666666666667,0.0,-100.0
144.87479097134903,-37.7171030407203,1191,1355,101,WESTERN RING RD W BD ONRAMP FROM AIRPORT DR,MIDBLOCK,On Ramp,WESTERN RING RD ONRAMP FROM AIRPORT DR,7429,2280R 2900R,AIRPORT-WESTERN RING IN RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,10000,1000,0.1,2280R 2900R,9500.0,1.05,5.0
144.874134095472,-37.717243590688575,53387,53395,46948,WESTERN RING ROAD INBOUND ONRAMP FROM AIRPORT DRIVE,INTERSECTION,On Ramp,SVO_Map_LTD:706||SITE DESC: WESTERN RING ROAD INBOUND ONRAMP FROM AIRPORT DRIVE,7429,2280R 2900R,AIRPORT-WESTERN RING IN RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,9000,0,0.0,2280R 2900R,9500.0,0.95,-5.0
145.17462216893105,-37.92035215536083,23942,23279,54299,MONASH FWY OUTBOUND ONRAMP FROM WELLINGTON RD,INTERSECTION,On Ramp,SVO_Map_LTD:848||SITE DESC: MONASH FWY OUTBOUND ONRAMP FROM WELLINGTON RD,7016,2290B 2000F,WELLINGTON-MONASH OUT RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,6200,0,0.0,2290B 2000F,6200.0,1.0,0.0
145.1737275288394,-37.920913076837984,17293,17895,37904,MONASH_FWY_ONRAMP INBOUND FROM WELLINGTON_RD,INTERSECTION,On Ramp,MOANSH FWY/ WELLINGTON RD,7308,2290B 2000R,WELLINGTON-MONASH IN RAMP ON,SCATS,Scats,Between 5 and 10 Years,9,2007,10000,0,0.0,2290B 2000R,9966.666666666666,1.0,0.0
145.17303210037042,-37.92012879980055,48214,48373,50182,MONASH FWY NWBD ONRAMP FROM WELLINGTON RD,MIDBLOCK,On Ramp,MONASH FWY ONRAMP FROM WELLINGTON RD,7308,2290B 2000R,WELLINGTON-MONASH IN RAMP ON,APARX,Classification,Greater than 10 Years,11,2005,10000,820,0.08,2290B 2000R,9966.666666666666,1.0,0.0
145.17290845517084,-37.919982174638825,50563,50153,51389,MONASH FWY INBOUND ONRAMP FROM WELLINGTON RD,INTERSECTION,On Ramp,SVO_Map_LTD:666||SITE DESC: MONASH FWY INBOUND ONRAMP FROM WELLINGTON RD,7308,2290B 2000R,WELLINGTON-MONASH IN RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,9900,0,0.0,2290B 2000R,9966.666666666666,0.99,-1.0
145.25263483952205,-38.003122190777184,41993,41197,36111,STH GIPPSLAND HWY OFFRAMP S BD TO PRINCES HWY,MIDBLOCK,Off Ramp,STH GIPPSLAND HWY OFFRAMP TO PRINCES HWY,7154,2310F 2510B,SOUTH GIPPSLAND OUT-PRINCES RAMP OF,APARX,Classification,Greater than 10 Years,16,2000,20000,1900,0.09,2310F 2510B,13200.0,1.52,52.0
145.25263649019365,-38.00312889924945,8340,8269,9590,STH_GIPPSLAND_FWY OFFRAMP N OF PHE,INTERSECTION,Off Ramp Left Missing,PRINCES HWY/SOUTH GIPPSLAND FWY,7154,2310F 2510B,SOUTH GIPPSLAND OUT-PRINCES RAMP OF,SCATS,Scats,Between 5 and 10 Years,8,2008,6400,0,0.0,2310F 2510B,13200.0,0.48,-52.0
145.24779412561531,-38.02388379910822,33026,33614,4576,SOUTH GIPPSLAND FREEWAY OFFRAMP N OF POUND RD,INTERSECTION,Off Ramp,POUND RD & SOUTH GIPPSLAND FREEWAY,7155,2310F 5104B,SOUTH GIPPSLAND OUT-POUND RAMP OF,TMVMT,Manual,Greater than 10 Years,11,2005,15000,2200,0.15,2310F 5104B,5400.0,2.78,178.0
145.24779412561531,-38.02388379910822,28100,28451,717,SOUTH GIPPSLAND FWY OFFRAMP S BD BTW POUND RD & SOUTH GIPPSLAND FWY,MIDBLOCK,All Moves,SOUTH GIPPSLAND FWY OFFRAMP BTW POUND RD & SOUTH GIPPSLAND FWY,7155,2310F 5104B,SOUTH GIPPSLAND OUT-POUND RAMP OF,APARX,Classification,Between 2 and 5 Years,4,2012,12000,1400,0.12,2310F 5104B,5400.0,2.22,122.0
145.2483996173403,-38.02538848693085,7825,7488,8844,STH_GIPPSLAND_FWY_OFFRAMP N OF POUND_RD,INTERSECTION,Off Ramp,SOUTH GIPPSLAND FWY OFFRAMP/POUND RD,7155,2310F 5104B,SOUTH GIPPSLAND OUT-POUND RAMP OF,SCATS,Scats,Less than 2 Years,0,2016,0,0,0.0,2310F 5104B,5400.0,0.0,-100.0
145.25127830504815,-38.00378639617424,22489,22423,50969,STH_GIPPSLAND_FWY OFFRAMP S OF PHE,INTERSECTION,Off Ramp Left Missing,PRINCES HWY/SOUTH GIPPSLAND FWY,7460,2310R 2510B,SOUTH GIPPSLAND IN-PRINCES RAMP OF,SCATS,Scats,Between 5 and 10 Years,8,2008,3900,0,0.0,2310R 2510B,3900.0,1.0,0.0
145.07790450176273,-37.78097108986167,9229,9854,33709,EASTERN FWY ONRAMP SWBD SW of BULLEEN RD,INTERSECTION,On Ramp,BULLEEN RD NO OF EASTERN FWY ONRAM,7421,2320B 2830R,BULLEEN-EASTERN IN RAMP ON,TMVMT,Manual,Greater than 10 Years,19,1997,17000,330,0.02,2320B 2830R,5125.0,3.32,232.0
145.07824110575217,-37.78094589457885,23479,23625,50490,EASTERN FWY ONRAMP SWBD SW OF BULLEEN RD,INTERSECTION,Ramp (other),BULLEEN RD N OF EASTERN FWY RAMPS,7421,2320B 2830R,BULLEEN-EASTERN IN RAMP ON,TMVMT,Manual,Greater than 10 Years,18,1998,13000,290,0.02,2320B 2830R,5125.0,2.54,154.0
145.07586916155736,-37.7815632452941,18210,18008,40808,EASTERN FWY INBOUND ONRAMP FROM BULLEEN RD,INTERSECTION,On Ramp,SVO_Map_LTD:643||SITE DESC: EASTERN FWY INBOUND ONRAMP FROM BULLEEN RD,7421,2320B 2830R,BULLEEN-EASTERN IN RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,11000,0,0.0,2320B 2830R,5125.0,2.15,115.0
145.16234016137213,-37.90961725267064,51246,51824,51391,MONASH FWY OUTBOUND ONRAMP FROM SPRINGVALE RD,INTERSECTION,On Ramp,SVO_Map_LTD:846||SITE DESC: MONASH FWY OUTBOUND ONRAMP FROM SPRINGVALE RD,7008,2400B 2000F,SPRINGVALE-MONASH OUT RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,11000,0,0.0,2400B 2000F,11000.0,1.0,0.0
145.16112821677325,-37.90858649112781,54422,54508,56361,MONASH FWY SEBD ONRAMP FROM SPRINGVALE RD,MIDBLOCK,On Ramp,MONASH FWY SONRAMP FROM SPRINGVALE RD,7008,2400B 2000F,SPRINGVALE-MONASH OUT RAMP ON,APARX,Classification,Greater than 10 Years,11,2005,11000,850,0.08,2400B 2000F,11000.0,1.0,0.0
145.1751992987763,-37.804362246526736,22393,22095,50044,EASTERN FWY INBOUND ONRAMP FROM SPRINGVALE RD,INTERSECTION,On Ramp,SVO_Map_LTD:634||SITE DESC: EASTERN FWY INBOUND ONRAMP FROM SPRINGVALE RD,7423,2400B 2830R,SPRINGVALE-EASTERN IN RAMP ON,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,29000,0,0.0,2400B 2830R,27500.0,1.05,5.0
145.17750280264545,-37.804345192575965,45978,45095,44606,EASTERN_FWY ONRAMP W BD W OF SPRINGVALE_RD DEP,INTERSECTION,On Ramp,EASTERN FWY/SPRINGVALE RD/EASTLINK,7423,2400B 2830R,SPRINGVALE-EASTERN IN RAMP ON,SCATS,Scats,Between 5 and 10 Years,8,2008,26000,0,0.0,2400B 2830R,27500.0,0.95,-5.0
145.05583043129647,-37.754863646836405,50776,50324,49399,BELL ST NW OF UPPER HEIDELBERG RD,INTERSECTION,Left Missing,BELL ST/BURGUNDY ST/UPPER HEIDELBERG RD,8007,2400F 5747B,BELL STREET,SCATS,Scats,Greater than 10 Years,16,2000,4400,0,0.0,2400F 5747B,2200.0,2.0,100.0
145.05569204704346,-37.75481471338392,23920,23777,17288,BELL ST E BD BTWN BELL-BANKSIA LINK & BURGUNDY ST,INTERSECTION,Scheduled PubTpt Bus flow,BELL ST BTWN BELL-BANKSIA LINK & BURGUNDY ST,8007,2400F 5747B,BELL STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,2400F 5747B,2200.0,0.0,-100.0
144.74935037911862,-37.87179859182428,10786,10659,29294,PRINCES FWY WEST OFFRAMP E OF PALMERS RD,INTERSECTION,All Moves,PALMERS RD/PRINCES FWY WEST,7924,2500F  5421B,PRINCES OUT-PALMERS RAMP OF,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2500F  5421B,0.0,,
144.5616087553159,-37.96743438991896,20144,20217,44236,PRINCES FWY WB OFF-RAMP TO SOUTH RD,MIDBLOCK,Off Ramp,PRINCES FWY OFF-RAMP TO SOUTH RD,7162,2500F 160 SOUTH ROADB,PRINCES OUT-160 SOUTH RAMP OF,APARX,Classification,Greater than 10 Years,18,1998,880,100,0.11,2500F 160 SOUTH ROADB,880.0,1.0,0.0
144.3972300340219,-38.05244775457289,6700,6725,23240,PRINCES FWY SWBD 500 M NE OF CORIO INTERCHANGE,MIDBLOCK,All Moves,PRINCES FWY N500 M NE OF CORIO INTERCHANGE,7611,2500F 2800F,PRINCES FREEWAY,APARX,Classification,Between 5 and 10 Years,7,2009,19000,3300,0.17,2500F 2800F,6000.0,3.17,217.0
144.39861478747997,-38.05120529502268,51089,51652,47594,PRINCES FWY SB S OF LARA OVERPASS OFF RAMP,MIDBLOCK,All Moves,PRINCES FWY S OF LARA OVERPASS OFF RAMP,7611,2500F 2800F,PRINCES FREEWAY,APARX,Classification,Greater than 10 Years,22,1994,11000,1700,0.15,2500F 2800F,6000.0,1.83,83.0
144.38975216690233,-38.0569056404561,17460,17420,35459,RENNIE ST (LARA) ON RAMP TO PRINCES FWY WEST S BD FREEWAY ON RAMP AT 62,MIDBLOCK,On Ramp,RENNIE ST (LARA) ON RAMP TO PRINCES FWY WEST FREEWAY ON RAMP AT 62,7611,2500F 2800F,PRINCES FREEWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2500F 2800F,6000.0,0.0,-100.0
144.71336869999212,-37.88061129883905,24808,24499,44867,PRINCES FWY WEST W BD OFFRAMP TO PRINCES HWY,INTERSECTION,On Ramp,PRINCES FWY WEST E OF MALTBY BYPASS,7166,2500F 5445B,PRINCES OUT-PRINCES RAMP OF,MOTSV,Manual,Between 5 and 10 Years,6,2010,23000,710,0.03,2500F 5445B,16500.0,1.39,39.0
144.70850407486856,-37.88120025850902,42996,42398,30913,MALTBY BYPASS WB OFF-RAMP TO PRINCES HWY LANE 2,MIDBLOCK,Off Ramp,MALTBY BYPASS OFF-RAMP TO PRINCES HWY LANE 2,7166,2500F 5445B,PRINCES OUT-PRINCES RAMP OF,APARX,Classification,Greater than 10 Years,18,1998,10000,300,0.03,2500F 5445B,16500.0,0.61,-39.0
