X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS
145.072737813013134,-37.98235406,18825,18279,41890,NEPEAN HWY NW of WARRIGAL RD,INTERSECTION,All Moves,BALCOMBE RD & NEPEAN HWY & WARRIGAL RD,2660,NEPEAN HIGHWAY,NEPEAN HIGHWAY,TMVMT,Manual,Greater than 10 Years,29,1987,23000,0,0
145.054864393131083,-37.96153361,18826,18770,19171,NEPEAN HWY SEB BTW MAY ST & SINCLAIR ST,MIDBLOCK,All Moves,NEPEAN HWY BTW MAY ST & SINCLAIR ST,2660,NEPEAN HIGHWAY,NEPEAN HIGHWAY,APCLM,Permanent Classification,Between 5 and 10 Years,7,2009,39000,1500,0.04
145.024153040946999,-37.73582231,18827,18678,40948,ALBERT ST S OF WOOD ST,INTERSECTION,All Moves,ALBERT ST/WOOD ST,2140,PLENTY VALLEY HIGHWAY,ALBERT STREET,SCATS,Scats,Greater than 10 Years,14,2002,14000,0,0
145.07364361970582,-37.9703097,18828,18865,19626,WARRIGAL RD N BD S OF DEVON ST,INTERSECTION,All Moves,WARRIGAL RD S OF DEVON ST,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,MOTSV,Manual,Greater than 10 Years,21,1995,12000,390,0.03
145.03942729979002,-37.9335999,18829,18369,36760,SOUTH RD E OF JASPER RD,INTERSECTION,All Moves,SOUTH RD/JASPER RD/TAYLOR ST,5845,SOUTH ROAD,SOUTH ROAD,SCATS,Scats,Between 5 and 10 Years,9,2007,17000,0,0
144.973586851924836,-37.80557459,18830,18469,41308,NICHOLSON ST S OF GERTRUDE ST,INTERSECTION,All Moves,NICHOLSON ST/GERTRUDE ST,5736,NICHOLSON STREET,NICHOLSON STREET,SCATS,Scats,Less than 2 Years,0,2016,0,0,0
145.06388511365796,-37.92177306,18831,18771,37290,CENTRE_RD W of CHESTER_ST,INTERSECTION,All Moves,CENTRE RD NR CHESTER ST,5304,CENTRE ROAD,CENTRE ROAD,SCATS,Scats,Greater than 10 Years,13,2003,13000,0,0
144.865438496569993,-37.72987609,18832,18679,39222,WOORITE PL W BD W of MILLEARA RD,INTERSECTION,All Moves,MILLEARA RD N OF WOORITE PL,9999,Missing Data,WOORITE PLACE,TMVMT,Manual,Greater than 10 Years,19,1997,420,10,0.04
144.948439525762069,-37.82895889,18833,18280,39680,MONTAGUE RD NW of NORMANBY RD,INTERSECTION,All Moves,MONTAGUE RD & NORMANBY RD,5987,MONTAGUE STREET,MONTAGUE STREET,TMVMT,Manual,Greater than 10 Years,29,1987,13000,0,0
145.685600095903453,-38.07855718,18834,18866,21487,GUMBUYA PARK ENTRANCE N BD N OF PRINCES FWY,INTERSECTION,Entrance Carpark Busin Area,GUMBUYA PARK ENTRANCE N OF PRINCES FWY,2510,PRINCES FREEWAY EAST,PRINCES FREEWAY,APARX,Classification,Greater than 10 Years,20,1996,120,0,0
